"","utility","pcr_target","measure_date","week","ND_flag","detection_status"
"392","Utility3","PanRSV",2025-07-10,8,"No Detection","No recent detection"
"393","Utility3","sars-cov-2",2025-07-10,8,"No Detection","Detection"
"394","Utility5","FLUAV",2025-07-10,8,"No Detection","No recent detection"
"395","Utility5","FLUBV",2025-07-10,8,"No Detection","No recent detection"
"396","Utility5","H5",2025-07-10,8,"No Detection","No recent detection"
"397","Utility5","PanRSV",2025-07-10,8,"No Detection","No recent detection"
"398","Utility5","sars-cov-2",2025-07-10,8,"Detection","Persistent detection"
"399","Utility4","FLUAV",2025-07-09,8,"No Detection","Detection"
"400","Utility4","FLUBV",2025-07-09,8,"No Detection","No recent detection"
"401","Utility4","H5",2025-07-09,8,"No Detection","No recent detection"
"402","Utility4","PanRSV",2025-07-09,8,"No Detection","No recent detection"
"403","Utility4","sars-cov-2",2025-07-09,8,"Detection","Detection"
"404","Utility1","FLUAV",2025-07-07,8,"No Detection","No recent detection"
"405","Utility1","FLUBV",2025-07-07,8,"No Detection","No recent detection"
"406","Utility1","H5",2025-07-07,8,"No Detection","No recent detection"
"407","Utility1","PanRSV",2025-07-07,8,"No Detection","No recent detection"
"408","Utility1","sars-cov-2",2025-07-07,8,"No Detection","Detection"
"409","Utility2","FLUAV",2025-07-07,8,"No Detection","Detection"
"410","Utility2","FLUBV",2025-07-07,8,"No Detection","No recent detection"
"411","Utility2","H5",2025-07-07,8,"No Detection","No recent detection"
"412","Utility2","PanRSV",2025-07-07,8,"No Detection","No recent detection"
"413","Utility2","sars-cov-2",2025-07-07,8,"Detection","Persistent detection"
"414","Utility3","FLUAV",2025-07-07,8,"No Detection","Detection"
"415","Utility3","FLUBV",2025-07-07,8,"No Detection","No recent detection"
"416","Utility3","H5",2025-07-07,8,"No Detection","No recent detection"
"417","Utility3","PanRSV",2025-07-07,8,"No Detection","No recent detection"
"418","Utility3","sars-cov-2",2025-07-07,8,"Detection","Detection"
"419","Utility4","FLUAV",2025-07-07,8,"No Detection","Detection"
"420","Utility4","FLUBV",2025-07-07,8,"No Detection","No recent detection"
"421","Utility4","H5",2025-07-07,8,"No Detection","No recent detection"
"422","Utility4","PanRSV",2025-07-07,8,"No Detection","No recent detection"
"423","Utility4","sars-cov-2",2025-07-07,8,"No Detection","Detection"
"424","Utility5","FLUAV",2025-07-07,8,"No Detection","No recent detection"
"425","Utility5","FLUBV",2025-07-07,8,"No Detection","No recent detection"
"426","Utility5","H5",2025-07-07,8,"No Detection","No recent detection"
"427","Utility5","PanRSV",2025-07-07,8,"No Detection","No recent detection"
"428","Utility5","sars-cov-2",2025-07-07,8,"Detection","Persistent detection"
"429","Utility1","FLUAV",2025-06-30,9,"No Detection","No recent detection"
"430","Utility1","FLUBV",2025-06-30,9,"No Detection","No recent detection"
"431","Utility1","PanRSV",2025-06-30,9,"No Detection","No recent detection"
"432","Utility1","sars-cov-2",2025-06-30,9,"Detection","Persistent detection"
"433","Utility2","FLUAV",2025-06-30,9,"Detection","Detection"
"434","Utility2","FLUBV",2025-06-30,9,"No Detection","No recent detection"
"435","Utility2","H5",2025-06-30,9,"No Detection","No recent detection"
"436","Utility2","PanRSV",2025-06-30,9,"No Detection","No recent detection"
"437","Utility2","sars-cov-2",2025-06-30,9,"Detection","Persistent detection"
"438","Utility3","FLUAV",2025-06-30,9,"Detection","Detection"
"439","Utility3","FLUBV",2025-06-30,9,"No Detection","No recent detection"
"440","Utility3","PanRSV",2025-06-30,9,"No Detection","No recent detection"
"441","Utility3","sars-cov-2",2025-06-30,9,"No Detection","No recent detection"
"442","Utility4","FLUAV",2025-06-30,9,"Detection","Detection"
"443","Utility4","FLUBV",2025-06-30,9,"No Detection","No recent detection"
"444","Utility4","H5",2025-06-30,9,"No Detection","No recent detection"
"445","Utility4","PanRSV",2025-06-30,9,"No Detection","No recent detection"
"446","Utility4","sars-cov-2",2025-06-30,9,"No Detection","Detection"
"447","Utility5","FLUAV",2025-06-30,9,"No Detection","No recent detection"
"448","Utility5","FLUBV",2025-06-30,9,"No Detection","No recent detection"
"449","Utility5","H5",2025-06-30,9,"No Detection","No recent detection"
"450","Utility5","PanRSV",2025-06-30,9,"No Detection","No recent detection"
"451","Utility5","sars-cov-2",2025-06-30,9,"Detection","Persistent detection"
"452","Utility1","FLUAV",2025-06-26,10,"No Detection","No recent detection"
"453","Utility1","FLUBV",2025-06-26,10,"No Detection","No recent detection"
"454","Utility1","H5",2025-06-26,10,"No Detection","No recent detection"
"455","Utility1","PanRSV",2025-06-26,10,"No Detection","No recent detection"
"456","Utility2","FLUAV",2025-06-26,10,"No Detection","No recent detection"
"457","Utility2","FLUBV",2025-06-26,10,"No Detection","No recent detection"
"458","Utility2","H5",2025-06-26,10,"No Detection","No recent detection"
"459","Utility2","PanRSV",2025-06-26,10,"No Detection","No recent detection"
"460","Utility2","sars-cov-2",2025-06-26,10,"Detection","Persistent detection"
"461","Utility3","FLUAV",2025-06-26,10,"No Detection","No recent detection"
"462","Utility3","FLUBV",2025-06-26,10,"No Detection","No recent detection"
"463","Utility3","H5",2025-06-26,10,"No Detection","No recent detection"
"464","Utility3","PanRSV",2025-06-26,10,"No Detection","No recent detection"
"465","Utility3","sars-cov-2",2025-06-26,10,"No Detection","Detection"
"466","Utility5","FLUAV",2025-06-26,10,"No Detection","No recent detection"
"467","Utility5","FLUBV",2025-06-26,10,"No Detection","No recent detection"
"468","Utility5","H5",2025-06-26,10,"No Detection","No recent detection"
"469","Utility5","PanRSV",2025-06-26,10,"No Detection","No recent detection"
"470","Utility5","sars-cov-2",2025-06-26,10,"Detection","Persistent detection"
"471","Utility1","FLUAV",2025-06-23,10,"No Detection","No recent detection"
"472","Utility1","FLUBV",2025-06-23,10,"No Detection","No recent detection"
"473","Utility1","H5",2025-06-23,10,"No Detection","No recent detection"
"474","Utility1","PanRSV",2025-06-23,10,"No Detection","No recent detection"
"475","Utility1","sars-cov-2",2025-06-23,10,"No Detection","Persistent detection"
"476","Utility2","FLUAV",2025-06-23,10,"No Detection","No recent detection"
"477","Utility2","FLUBV",2025-06-23,10,"No Detection","No recent detection"
"478","Utility2","H5",2025-06-23,10,"No Detection","No recent detection"
"479","Utility2","PanRSV",2025-06-23,10,"No Detection","No recent detection"
"480","Utility2","sars-cov-2",2025-06-23,10,"Detection","Persistent detection"
"481","Utility3","FLUAV",2025-06-23,10,"No Detection","No recent detection"
"482","Utility3","FLUBV",2025-06-23,10,"No Detection","No recent detection"
"483","Utility3","H5",2025-06-23,10,"No Detection","No recent detection"
"484","Utility3","PanRSV",2025-06-23,10,"No Detection","No recent detection"
"485","Utility3","sars-cov-2",2025-06-23,10,"No Detection","Detection"
"486","Utility4","FLUAV",2025-06-23,10,"No Detection","No recent detection"
"487","Utility4","FLUBV",2025-06-23,10,"No Detection","No recent detection"
"488","Utility4","H5",2025-06-23,10,"No Detection","No recent detection"
"489","Utility4","PanRSV",2025-06-23,10,"No Detection","No recent detection"
"490","Utility4","sars-cov-2",2025-06-23,10,"Detection","Detection"
"491","Utility5","FLUAV",2025-06-23,10,"No Detection","No recent detection"
"492","Utility5","FLUBV",2025-06-23,10,"No Detection","No recent detection"
"493","Utility5","H5",2025-06-23,10,"No Detection","No recent detection"
"494","Utility5","PanRSV",2025-06-23,10,"No Detection","No recent detection"
"495","Utility5","sars-cov-2",2025-06-23,10,"Detection","Persistent detection"
"496","Utility1","FLUAV",2025-06-16,11,"No Detection","No recent detection"
"497","Utility1","FLUBV",2025-06-16,11,"No Detection","No recent detection"
"498","Utility1","H5",2025-06-16,11,"No Detection","No recent detection"
"499","Utility1","PanRSV",2025-06-16,11,"No Detection","No recent detection"
"500","Utility1","sars-cov-2",2025-06-16,11,"Detection","Persistent detection"
"501","Utility2","FLUAV",2025-06-16,11,"No Detection","No recent detection"
"502","Utility2","FLUBV",2025-06-16,11,"No Detection","No recent detection"
"503","Utility2","H5",2025-06-16,11,"No Detection","No recent detection"
"504","Utility2","PanRSV",2025-06-16,11,"No Detection","No recent detection"
"505","Utility2","sars-cov-2",2025-06-16,11,"Detection","Persistent detection"
"506","Utility3","FLUAV",2025-06-16,11,"No Detection","No recent detection"
"507","Utility3","FLUBV",2025-06-16,11,"No Detection","No recent detection"
"508","Utility3","H5",2025-06-16,11,"No Detection","No recent detection"
"509","Utility3","PanRSV",2025-06-16,11,"No Detection","No recent detection"
"510","Utility3","sars-cov-2",2025-06-16,11,"Detection","Persistent detection"
"511","Utility4","FLUAV",2025-06-16,11,"No Detection","No recent detection"
"512","Utility4","FLUBV",2025-06-16,11,"No Detection","No recent detection"
"513","Utility4","H5",2025-06-16,11,"No Detection","No recent detection"
"514","Utility4","PanRSV",2025-06-16,11,"No Detection","No recent detection"
"515","Utility4","sars-cov-2",2025-06-16,11,"Detection","Detection"
"516","Utility5","FLUAV",2025-06-16,11,"No Detection","No recent detection"
"517","Utility5","FLUBV",2025-06-16,11,"No Detection","No recent detection"
"518","Utility5","H5",2025-06-16,11,"No Detection","No recent detection"
"519","Utility5","PanRSV",2025-06-16,11,"No Detection","No recent detection"
"520","Utility5","sars-cov-2",2025-06-16,11,"Detection","Persistent detection"
"521","Utility1","FLUAV",2025-06-12,12,"No Detection","No recent detection"
"522","Utility1","FLUBV",2025-06-12,12,"No Detection","No recent detection"
"523","Utility1","H5",2025-06-12,12,"No Detection","No recent detection"
"524","Utility1","PanRSV",2025-06-12,12,"No Detection","No recent detection"
"525","Utility1","sars-cov-2",2025-06-12,12,"Detection","Persistent detection"
"526","Utility2","FLUAV",2025-06-12,12,"No Detection","No recent detection"
"527","Utility2","FLUBV",2025-06-12,12,"No Detection","No recent detection"
"528","Utility2","H5",2025-06-12,12,"No Detection","No recent detection"
"529","Utility2","PanRSV",2025-06-12,12,"No Detection","No recent detection"
"530","Utility2","sars-cov-2",2025-06-12,12,"Detection","Persistent detection"
"531","Utility3","FLUAV",2025-06-12,12,"No Detection","No recent detection"
"532","Utility3","FLUBV",2025-06-12,12,"No Detection","No recent detection"
"533","Utility3","H5",2025-06-12,12,"No Detection","No recent detection"
"534","Utility3","PanRSV",2025-06-12,12,"No Detection","No recent detection"
"535","Utility3","sars-cov-2",2025-06-12,12,"Detection","Persistent detection"
"536","Utility5","FLUAV",2025-06-12,12,"No Detection","No recent detection"
"537","Utility5","FLUBV",2025-06-12,12,"No Detection","Detection"
"538","Utility5","H5",2025-06-12,12,"No Detection","No recent detection"
"539","Utility5","PanRSV",2025-06-12,12,"No Detection","No recent detection"
"540","Utility5","sars-cov-2",2025-06-12,12,"Detection","Persistent detection"
"541","Utility4","FLUAV",2025-06-11,12,"No Detection","No recent detection"
"542","Utility4","FLUBV",2025-06-11,12,"No Detection","No recent detection"
"543","Utility4","H5",2025-06-11,12,"No Detection","No recent detection"
"544","Utility4","PanRSV",2025-06-11,12,"No Detection","No recent detection"
"545","Utility4","sars-cov-2",2025-06-11,12,"No Detection","No recent detection"
"546","Utility1","FLUAV",2025-06-09,12,"No Detection","No recent detection"
"547","Utility1","FLUBV",2025-06-09,12,"No Detection","No recent detection"
"548","Utility1","H5",2025-06-09,12,"No Detection","No recent detection"
"549","Utility1","PanRSV",2025-06-09,12,"No Detection","No recent detection"
"550","Utility1","sars-cov-2",2025-06-09,12,"Detection","Persistent detection"
"551","Utility2","FLUAV",2025-06-09,12,"No Detection","No recent detection"
"552","Utility2","FLUBV",2025-06-09,12,"No Detection","No recent detection"
"553","Utility2","H5",2025-06-09,12,"No Detection","No recent detection"
"554","Utility2","PanRSV",2025-06-09,12,"No Detection","No recent detection"
"555","Utility2","sars-cov-2",2025-06-09,12,"Detection","Persistent detection"
"556","Utility3","FLUAV",2025-06-09,12,"No Detection","No recent detection"
"557","Utility3","FLUBV",2025-06-09,12,"No Detection","No recent detection"
"558","Utility3","H5",2025-06-09,12,"No Detection","No recent detection"
"559","Utility3","PanRSV",2025-06-09,12,"No Detection","No recent detection"
"560","Utility3","sars-cov-2",2025-06-09,12,"Detection","Persistent detection"
"561","Utility4","H5",2025-06-09,12,"No Detection","No recent detection"
"562","Utility5","FLUAV",2025-06-09,12,"No Detection","No recent detection"
"563","Utility5","FLUBV",2025-06-09,12,"No Detection","Detection"
"564","Utility5","H5",2025-06-09,12,"No Detection","No recent detection"
"565","Utility5","PanRSV",2025-06-09,12,"No Detection","No recent detection"
"566","Utility5","sars-cov-2",2025-06-09,12,"Detection","Persistent detection"
"567","Utility1","FLUAV",2025-06-05,13,"No Detection","No recent detection"
"568","Utility1","FLUBV",2025-06-05,13,"No Detection","No recent detection"
"569","Utility1","H5",2025-06-05,13,"No Detection","No recent detection"
"570","Utility1","PanRSV",2025-06-05,13,"No Detection","No recent detection"
"571","Utility1","sars-cov-2",2025-06-05,13,"Detection","Persistent detection"
"572","Utility2","FLUAV",2025-06-05,13,"No Detection","No recent detection"
"573","Utility2","FLUBV",2025-06-05,13,"No Detection","No recent detection"
"574","Utility2","H5",2025-06-05,13,"No Detection","No recent detection"
"575","Utility2","PanRSV",2025-06-05,13,"No Detection","No recent detection"
"576","Utility2","sars-cov-2",2025-06-05,13,"Detection","Persistent detection"
"577","Utility3","FLUAV",2025-06-05,13,"No Detection","No recent detection"
"578","Utility3","FLUBV",2025-06-05,13,"No Detection","No recent detection"
"579","Utility3","H5",2025-06-05,13,"No Detection","No recent detection"
"580","Utility3","PanRSV",2025-06-05,13,"No Detection","No recent detection"
"581","Utility3","sars-cov-2",2025-06-05,13,"Detection","Detection"
"582","Utility5","FLUAV",2025-06-05,13,"No Detection","No recent detection"
"583","Utility5","FLUBV",2025-06-05,13,"No Detection","Detection"
"584","Utility5","H5",2025-06-05,13,"No Detection","No recent detection"
"585","Utility5","PanRSV",2025-06-05,13,"No Detection","No recent detection"
"586","Utility5","sars-cov-2",2025-06-05,13,"Detection","Persistent detection"
"587","Utility4","FLUAV",2025-06-04,13,"No Detection","No recent detection"
"588","Utility4","FLUBV",2025-06-04,13,"No Detection","No recent detection"
"589","Utility4","H5",2025-06-04,13,"No Detection","No recent detection"
"590","Utility4","PanRSV",2025-06-04,13,"No Detection","No recent detection"
"591","Utility4","sars-cov-2",2025-06-04,13,"No Detection","No recent detection"
"592","Utility1","FLUAV",2025-06-02,13,"No Detection","No recent detection"
"593","Utility1","FLUBV",2025-06-02,13,"No Detection","No recent detection"
"594","Utility1","H5",2025-06-02,13,"No Detection","No recent detection"
"595","Utility1","PanRSV",2025-06-02,13,"No Detection","No recent detection"
"596","Utility1","sars-cov-2",2025-06-02,13,"Detection","Persistent detection"
"597","Utility2","FLUAV",2025-06-02,13,"No Detection","No recent detection"
"598","Utility2","FLUBV",2025-06-02,13,"No Detection","No recent detection"
"599","Utility2","H5",2025-06-02,13,"No Detection","No recent detection"
"600","Utility2","PanRSV",2025-06-02,13,"No Detection","No recent detection"
"601","Utility2","sars-cov-2",2025-06-02,13,"Detection","Persistent detection"
"602","Utility3","FLUAV",2025-06-02,13,"No Detection","No recent detection"
"603","Utility3","FLUBV",2025-06-02,13,"No Detection","No recent detection"
