"","utility","pcr_target","measure_date","week","ND_flag","detection_status"
"396","Utility2","H1",2025-05-01,8,"No Detection","No recent detection"
"397","Utility2","H3",2025-05-01,8,"No Detection","No recent detection"
"398","Utility2","H5",2025-05-01,8,"No Detection","No recent detection"
"399","Utility2","PanRSV",2025-05-01,8,"No Detection","Detection"
"400","Utility2","sars-cov-2",2025-05-01,8,"Detection","Persistent detection"
"401","Utility3","FLUAV",2025-05-01,8,"No Detection","No recent detection"
"402","Utility3","FLUBV",2025-05-01,8,"Detection","Detection"
"403","Utility3","H1",2025-05-01,8,"No Detection","No recent detection"
"404","Utility3","H3",2025-05-01,8,"No Detection","No recent detection"
"405","Utility3","H5",2025-05-01,8,"No Detection","No recent detection"
"406","Utility3","PanRSV",2025-05-01,8,"No Detection","No recent detection"
"407","Utility3","sars-cov-2",2025-05-01,8,"Detection","Detection"
"408","Utility5","FLUAV",2025-05-01,8,"No Detection","No recent detection"
"409","Utility5","FLUBV",2025-05-01,8,"No Detection","No recent detection"
"410","Utility5","H1",2025-05-01,8,"No Detection","No recent detection"
"411","Utility5","H3",2025-05-01,8,"No Detection","No recent detection"
"412","Utility5","H5",2025-05-01,8,"No Detection","No recent detection"
"413","Utility5","PanRSV",2025-05-01,8,"Detection","Detection"
"414","Utility5","sars-cov-2",2025-05-01,8,"Detection","Persistent detection"
"415","Utility4","FLUAV",2025-04-30,8,"No Detection","No recent detection"
"416","Utility4","FLUBV",2025-04-30,8,"Detection","Detection"
"417","Utility4","H1",2025-04-30,8,"No Detection","No recent detection"
"418","Utility4","H3",2025-04-30,8,"No Detection","No recent detection"
"419","Utility4","H5",2025-04-30,8,"No Detection","No recent detection"
"420","Utility4","PanRSV",2025-04-30,8,"No Detection","No recent detection"
"421","Utility4","sars-cov-2",2025-04-30,8,"Detection","Persistent detection"
"422","Utility1","FLUAV",2025-04-28,8,"No Detection","No recent detection"
"423","Utility1","FLUBV",2025-04-28,8,"No Detection","No recent detection"
"424","Utility1","H1",2025-04-28,8,"No Detection","No recent detection"
"425","Utility1","H3",2025-04-28,8,"No Detection","No recent detection"
"426","Utility1","H5",2025-04-28,8,"No Detection","No recent detection"
"427","Utility1","PanRSV",2025-04-28,8,"No Detection","Detection"
"428","Utility1","sars-cov-2",2025-04-28,8,"No Detection","Detection"
"429","Utility2","FLUAV",2025-04-28,8,"No Detection","Detection"
"430","Utility2","FLUBV",2025-04-28,8,"Detection","Detection"
"431","Utility2","H1",2025-04-28,8,"No Detection","No recent detection"
"432","Utility2","H3",2025-04-28,8,"No Detection","No recent detection"
"433","Utility2","H5",2025-04-28,8,"No Detection","No recent detection"
"434","Utility2","PanRSV",2025-04-28,8,"No Detection","Detection"
"435","Utility2","sars-cov-2",2025-04-28,8,"Detection","Persistent detection"
"436","Utility3","FLUAV",2025-04-28,8,"No Detection","No recent detection"
"437","Utility3","FLUBV",2025-04-28,8,"No Detection","Detection"
"438","Utility3","H1",2025-04-28,8,"No Detection","No recent detection"
"439","Utility3","H3",2025-04-28,8,"No Detection","No recent detection"
"440","Utility3","H5",2025-04-28,8,"No Detection","No recent detection"
"441","Utility3","PanRSV",2025-04-28,8,"No Detection","No recent detection"
"442","Utility3","sars-cov-2",2025-04-28,8,"Detection","Detection"
"443","Utility4","FLUAV",2025-04-28,8,"No Detection","No recent detection"
"444","Utility4","FLUBV",2025-04-28,8,"No Detection","Detection"
"445","Utility4","H1",2025-04-28,8,"No Detection","No recent detection"
"446","Utility4","H3",2025-04-28,8,"No Detection","No recent detection"
"447","Utility4","H5",2025-04-28,8,"No Detection","No recent detection"
"448","Utility4","PanRSV",2025-04-28,8,"No Detection","No recent detection"
"449","Utility4","sars-cov-2",2025-04-28,8,"Detection","Persistent detection"
"450","Utility5","FLUAV",2025-04-28,8,"No Detection","No recent detection"
"451","Utility5","FLUBV",2025-04-28,8,"No Detection","No recent detection"
"452","Utility5","H1",2025-04-28,8,"No Detection","No recent detection"
"453","Utility5","H3",2025-04-28,8,"No Detection","No recent detection"
"454","Utility5","H5",2025-04-28,8,"No Detection","No recent detection"
"455","Utility5","PanRSV",2025-04-28,8,"No Detection","Detection"
"456","Utility5","sars-cov-2",2025-04-28,8,"Detection","Persistent detection"
"457","Utility1","FLUAV",2025-04-24,9,"No Detection","Detection"
"458","Utility1","FLUBV",2025-04-24,9,"No Detection","No recent detection"
"459","Utility1","H1",2025-04-24,9,"No Detection","Detection"
"460","Utility1","H3",2025-04-24,9,"No Detection","No recent detection"
"461","Utility1","H5",2025-04-24,9,"No Detection","No recent detection"
"462","Utility1","PanRSV",2025-04-24,9,"No Detection","Detection"
"463","Utility1","sars-cov-2",2025-04-24,9,"No Detection","Persistent detection"
"464","Utility2","FLUAV",2025-04-24,9,"No Detection","No recent detection"
"465","Utility2","FLUBV",2025-04-24,9,"Detection","Detection"
"466","Utility2","H1",2025-04-24,9,"No Detection","No recent detection"
"467","Utility2","H3",2025-04-24,9,"No Detection","No recent detection"
"468","Utility2","H5",2025-04-24,9,"No Detection","No recent detection"
"469","Utility2","PanRSV",2025-04-24,9,"No Detection","Detection"
"470","Utility2","sars-cov-2",2025-04-24,9,"Detection","Persistent detection"
"471","Utility3","FLUAV",2025-04-24,9,"No Detection","No recent detection"
"472","Utility3","FLUBV",2025-04-24,9,"No Detection","Detection"
"473","Utility3","PanRSV",2025-04-24,9,"No Detection","No recent detection"
"474","Utility3","sars-cov-2",2025-04-24,9,"No Detection","Detection"
"475","Utility5","FLUAV",2025-04-24,9,"No Detection","No recent detection"
"476","Utility5","FLUBV",2025-04-24,9,"No Detection","No recent detection"
"477","Utility5","H1",2025-04-24,9,"No Detection","No recent detection"
"478","Utility5","H3",2025-04-24,9,"No Detection","No recent detection"
"479","Utility5","H5",2025-04-24,9,"No Detection","No recent detection"
"480","Utility5","PanRSV",2025-04-24,9,"No Detection","Detection"
"481","Utility5","sars-cov-2",2025-04-24,9,"No Detection","Persistent detection"
"482","Utility4","FLUAV",2025-04-23,9,"No Detection","No recent detection"
"483","Utility4","FLUBV",2025-04-23,9,"No Detection","No recent detection"
"484","Utility4","H1",2025-04-23,9,"No Detection","No recent detection"
"485","Utility4","H3",2025-04-23,9,"No Detection","No recent detection"
"486","Utility4","H5",2025-04-23,9,"No Detection","No recent detection"
"487","Utility4","PanRSV",2025-04-23,9,"No Detection","Detection"
"488","Utility4","sars-cov-2",2025-04-23,9,"Detection","Detection"
"489","Utility1","FLUAV",2025-04-21,9,"No Detection","Detection"
"490","Utility1","FLUBV",2025-04-21,9,"No Detection","No recent detection"
"491","Utility1","H1",2025-04-21,9,"No Detection","Detection"
"492","Utility1","H3",2025-04-21,9,"No Detection","No recent detection"
"493","Utility1","H5",2025-04-21,9,"No Detection","No recent detection"
"494","Utility1","PanRSV",2025-04-21,9,"Detection","Detection"
"495","Utility1","sars-cov-2",2025-04-21,9,"Detection","Persistent detection"
"496","Utility2","FLUAV",2025-04-21,9,"No Detection","No recent detection"
"497","Utility2","FLUBV",2025-04-21,9,"Detection","Detection"
"498","Utility2","H1",2025-04-21,9,"No Detection","No recent detection"
"499","Utility2","H3",2025-04-21,9,"No Detection","No recent detection"
"500","Utility2","H5",2025-04-21,9,"No Detection","No recent detection"
"501","Utility2","PanRSV",2025-04-21,9,"Detection","Detection"
"502","Utility2","sars-cov-2",2025-04-21,9,"Detection","Persistent detection"
"503","Utility3","FLUAV",2025-04-21,9,"No Detection","No recent detection"
"504","Utility3","FLUBV",2025-04-21,9,"No Detection","Detection"
"505","Utility3","H1",2025-04-21,9,"No Detection","No recent detection"
"506","Utility3","H3",2025-04-21,9,"No Detection","No recent detection"
"507","Utility3","H5",2025-04-21,9,"No Detection","No recent detection"
"508","Utility3","PanRSV",2025-04-21,9,"No Detection","No recent detection"
"509","Utility3","sars-cov-2",2025-04-21,9,"Detection","Detection"
"510","Utility4","FLUAV",2025-04-21,9,"No Detection","No recent detection"
"511","Utility4","FLUBV",2025-04-21,9,"No Detection","No recent detection"
"512","Utility4","H1",2025-04-21,9,"No Detection","No recent detection"
"513","Utility4","H3",2025-04-21,9,"No Detection","No recent detection"
"514","Utility4","H5",2025-04-21,9,"No Detection","No recent detection"
"515","Utility4","PanRSV",2025-04-21,9,"No Detection","Detection"
"516","Utility4","sars-cov-2",2025-04-21,9,"No Detection","Detection"
"517","Utility5","FLUAV",2025-04-21,9,"No Detection","No recent detection"
"518","Utility5","FLUBV",2025-04-21,9,"No Detection","No recent detection"
"519","Utility5","H1",2025-04-21,9,"No Detection","No recent detection"
"520","Utility5","H3",2025-04-21,9,"No Detection","No recent detection"
"521","Utility5","H5",2025-04-21,9,"No Detection","No recent detection"
"522","Utility5","PanRSV",2025-04-21,9,"No Detection","Detection"
"523","Utility5","sars-cov-2",2025-04-21,9,"Detection","Persistent detection"
"524","Utility1","FLUAV",2025-04-17,10,"No Detection","Detection"
"525","Utility1","FLUBV",2025-04-17,10,"No Detection","No recent detection"
"526","Utility1","H1",2025-04-17,10,"No Detection","Detection"
"527","Utility1","H3",2025-04-17,10,"No Detection","No recent detection"
"528","Utility1","H5",2025-04-17,10,"No Detection","No recent detection"
"529","Utility1","PanRSV",2025-04-17,10,"No Detection","Detection"
"530","Utility1","sars-cov-2",2025-04-17,10,"Detection","Persistent detection"
"531","Utility2","FLUAV",2025-04-17,10,"No Detection","No recent detection"
"532","Utility2","FLUBV",2025-04-17,10,"Detection","Detection"
"533","Utility2","H1",2025-04-17,10,"No Detection","No recent detection"
"534","Utility2","H3",2025-04-17,10,"No Detection","No recent detection"
"535","Utility2","H5",2025-04-17,10,"No Detection","No recent detection"
"536","Utility2","PanRSV",2025-04-17,10,"No Detection","No recent detection"
"537","Utility2","sars-cov-2",2025-04-17,10,"Detection","Persistent detection"
"538","Utility3","FLUAV",2025-04-17,10,"No Detection","No recent detection"
"539","Utility3","FLUBV",2025-04-17,10,"No Detection","Detection"
"540","Utility3","H1",2025-04-17,10,"No Detection","No recent detection"
"541","Utility3","H3",2025-04-17,10,"No Detection","No recent detection"
"542","Utility3","H5",2025-04-17,10,"No Detection","No recent detection"
"543","Utility3","PanRSV",2025-04-17,10,"No Detection","No recent detection"
"544","Utility3","sars-cov-2",2025-04-17,10,"No Detection","Detection"
"545","Utility5","FLUAV",2025-04-17,10,"No Detection","No recent detection"
"546","Utility5","FLUBV",2025-04-17,10,"No Detection","No recent detection"
"547","Utility5","H1",2025-04-17,10,"No Detection","No recent detection"
"548","Utility5","H3",2025-04-17,10,"No Detection","No recent detection"
"549","Utility5","H5",2025-04-17,10,"No Detection","No recent detection"
"550","Utility5","PanRSV",2025-04-17,10,"Detection","Detection"
"551","Utility5","sars-cov-2",2025-04-17,10,"Detection","Persistent detection"
"552","Utility4","FLUAV",2025-04-16,10,"No Detection","No recent detection"
"553","Utility4","FLUBV",2025-04-16,10,"No Detection","No recent detection"
"554","Utility4","H1",2025-04-16,10,"No Detection","No recent detection"
"555","Utility4","H3",2025-04-16,10,"No Detection","No recent detection"
"556","Utility4","H5",2025-04-16,10,"No Detection","No recent detection"
"557","Utility4","PanRSV",2025-04-16,10,"No Detection","Detection"
"558","Utility4","sars-cov-2",2025-04-16,10,"Detection","Persistent detection"
"559","Utility1","FLUAV",2025-04-14,10,"Detection","Detection"
"560","Utility1","FLUBV",2025-04-14,10,"No Detection","No recent detection"
"561","Utility1","H1",2025-04-14,10,"Detection","Detection"
"562","Utility1","H3",2025-04-14,10,"No Detection","No recent detection"
"563","Utility1","H5",2025-04-14,10,"No Detection","No recent detection"
"564","Utility1","PanRSV",2025-04-14,10,"No Detection","Detection"
"565","Utility1","sars-cov-2",2025-04-14,10,"Detection","Persistent detection"
"566","Utility2","FLUAV",2025-04-14,10,"No Detection","No recent detection"
"567","Utility2","FLUBV",2025-04-14,10,"No Detection","Detection"
"568","Utility2","H1",2025-04-14,10,"No Detection","No recent detection"
"569","Utility2","H3",2025-04-14,10,"No Detection","No recent detection"
"570","Utility2","H5",2025-04-14,10,"No Detection","No recent detection"
"571","Utility2","PanRSV",2025-04-14,10,"No Detection","No recent detection"
"572","Utility2","sars-cov-2",2025-04-14,10,"Detection","Persistent detection"
"573","Utility3","FLUAV",2025-04-14,10,"No Detection","No recent detection"
"574","Utility3","FLUBV",2025-04-14,10,"Detection","Detection"
"575","Utility3","H1",2025-04-14,10,"No Detection","No recent detection"
"576","Utility3","H3",2025-04-14,10,"No Detection","No recent detection"
"577","Utility3","H5",2025-04-14,10,"No Detection","No recent detection"
"578","Utility3","PanRSV",2025-04-14,10,"No Detection","No recent detection"
"579","Utility3","sars-cov-2",2025-04-14,10,"No Detection","Detection"
"580","Utility4","FLUAV",2025-04-14,10,"No Detection","No recent detection"
"581","Utility4","FLUBV",2025-04-14,10,"No Detection","No recent detection"
"582","Utility4","H1",2025-04-14,10,"No Detection","No recent detection"
"583","Utility4","H3",2025-04-14,10,"No Detection","No recent detection"
"584","Utility4","H5",2025-04-14,10,"No Detection","No recent detection"
"585","Utility4","PanRSV",2025-04-14,10,"Detection","Detection"
"586","Utility4","sars-cov-2",2025-04-14,10,"Detection","Persistent detection"
"587","Utility5","FLUAV",2025-04-14,10,"No Detection","No recent detection"
"588","Utility5","FLUBV",2025-04-14,10,"No Detection","No recent detection"
"589","Utility5","H1",2025-04-14,10,"No Detection","No recent detection"
"590","Utility5","H3",2025-04-14,10,"No Detection","No recent detection"
"591","Utility5","H5",2025-04-14,10,"No Detection","No recent detection"
"592","Utility5","PanRSV",2025-04-14,10,"No Detection","Detection"
"593","Utility5","sars-cov-2",2025-04-14,10,"Detection","Persistent detection"
"594","Utility1","FLUAV",2025-04-10,11,"No Detection","Detection"
"595","Utility1","FLUBV",2025-04-10,11,"No Detection","No recent detection"
"596","Utility1","H3",2025-04-10,11,"No Detection","No recent detection"
"597","Utility1","H5",2025-04-10,11,"No Detection","No recent detection"
"598","Utility1","PanRSV",2025-04-10,11,"Detection","Persistent detection"
"599","Utility1","sars-cov-2",2025-04-10,11,"Detection","Persistent detection"
"600","Utility2","FLUAV",2025-04-10,11,"No Detection","Detection"
"601","Utility2","FLUBV",2025-04-10,11,"No Detection","Detection"
"602","Utility2","H1",2025-04-10,11,"No Detection","No recent detection"
"603","Utility2","H3",2025-04-10,11,"No Detection","No recent detection"
"604","Utility2","H5",2025-04-10,11,"No Detection","No recent detection"
"605","Utility2","PanRSV",2025-04-10,11,"No Detection","Detection"
"606","Utility2","sars-cov-2",2025-04-10,11,"Detection","Persistent detection"
"607","Utility3","FLUAV",2025-04-10,11,"No Detection","No recent detection"
"608","Utility3","FLUBV",2025-04-10,11,"No Detection","No recent detection"
"609","Utility3","H1",2025-04-10,11,"No Detection","No recent detection"
"610","Utility3","H3",2025-04-10,11,"No Detection","No recent detection"
"611","Utility3","H5",2025-04-10,11,"No Detection","No recent detection"
"612","Utility3","PanRSV",2025-04-10,11,"No Detection","Detection"
"613","Utility3","sars-cov-2",2025-04-10,11,"Detection","Persistent detection"
"614","Utility4","FLUAV",2025-04-09,11,"No Detection","No recent detection"
"615","Utility4","FLUBV",2025-04-09,11,"No Detection","No recent detection"
